Tweet, 'Pathetic Customer Service @VodafoneIN you seem to be partners with @IndiGo6E',-1
Reply, '@VodafoneIN @IndiGo6E Hey @vitt61 have a look at your #CS team in #India',1
Tweet, 'https://t.co/53FweeFwB6 ping @GoenkaSandeep https://t.co/XhjaucweOp',1
Reply, '@BTCTN @GoenkaSandeep Yes #India has potential to grow when we have #Masters like @GoenkaSandeep #Bitcoin #Zebpay #India #Growth #Crypto',1
Tweet, '@mesushovan Oh wow they removed the page eh?',1
Reply," '@Stupidosaur Let them remove pages, while we got to remove the cage of #BigData by removing #UID and #EVM latest by\xe2\x80\xa6 https://t.co/Ynp0TOrPYg'",1
Tweet, '@FollowHelpALPU @SuFernandes68 @mciver9acs @brendak32405 @VictoriaD6363 @WALLI27 @TaposKumarBasu @Silau25 @SAF_9999\xe2\x80\xa6 https://t.co/eAEhbFIxj2',1
Reply, '@EliLeonarda @SuFernandes68 @mciver9acs @brendak32405 @VictoriaD6363 @WALLI27 @TaposKumarBasu @Silau25 @SAF_9999\xe2\x80\xa6 https://t.co/Pp68Y2pZ7r',1
Tweet, 'Warm welcome of Sh @OfficeOfRG in Gujarat textile markets https://t.co/na091YcBXr',1
Reply, '@TajinderBagga @SickularLibtard @OfficeOfRG Kick this #GaanduGandhi out #India',-1
Tweet, 'Artist\xe2\x80\x99s impression of Chandni Chowk. https://t.co/7kqkDas2Qq',1
Reply, '@DilliKiRanaiyan Good Read...\nThe Mughal Empire: Splendor and Decadence in #Delhi \nhttps://t.co/FGf6wjJFQN\n\n#india',1
Tweet, 'A Clash of Civilizations! https://t.co/BK1AmxxYL ',-1
Reply," '@TarekFatah: ""A Clash of Civilizations! https://t.co/6RQMYOd5fp"" #1 in #India https://t.co/rpUBGIHzGk'",-1
Tweet," 'Demonetisation is a tragedy. We stand with millions of honest Indians, whose lives &amp; livelihoods were destroyed by PM\xe2\x80\x99s thoughtless act.'",1
Reply, '@OfficeOfRG Sorry Mr. #RahulGandhi but actually #Demonetisation was an terrorist attack what pol of #India suffered. https://t.co/sUBtRrhg4Y',1
Reply," 'RT @talmaeena: Blood, sweat and tears https://t.co/V52QMe4YDh #ksa #Expats  #saudi #jeddah #riyadh #asia #SriLanka #India #philippines #Pak\xe2\x80\xa6'",1
Reply, 'Japan beats #Pakistan 3-1 in International Festival of Hockey https://t.co/1GdPZNOPq4 #sports #australia #india',-1
Reply, 'RT @manishpant22: #India more attractive than even @WorldBank #EaseOfDoingBusiness rankings suggest says noted US economist @APanagariya ht\xe2\x80\xa6',1
Reply, 'RT @SACHKAHOON: \xe0\xa4\x97\xe0\xa5\x8c\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb7\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xac\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\x8f \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa4\xbe\n#Social #Issues #Gorkha #India\nhttps://t.co/v4gMJkesNj',1
Tweet, 'U r lucky if Doctor gets to c u even for a minute. In rural India no doctors no medicines  https://t.co/uwjL3T2rzl',1
Reply, '@shahid_siddiqui Rural #India always gets selective approach in all fronts and policies. To realize #NewIndia we ha\xe2\x80\xa6 https://t.co/fReyybljHW',1
Tweet," 'Now get an iPhone 7 at a down payment of just Rs.7,777 only with Airtel Postpaid. Get it today:\xc2\xa0\xe2\x80\xa6 https://t.co/Gr5F7HIaN '",1
Reply, '@airtelindia Since #72Hr @airtelindia 2G network is not available in #yavatmal #umarkhed it is #DigitalEmergency im\xe2\x80\xa6 https://t.co/ppizxakBg6',-1
Tweet," ""FBI locked out of Texas shooter's iPhone https://t.co/MY2COEYCQJ""",1
Reply, '@abcnews Send it to #India #FBI \xf0\x9f\x98\x89',1
Tweet, 'Where is everyone from?',1
Reply, '@willweinbach #Punjab #India',1
Reply," 'RT @talmaeena: Blood, sweat and tears https://t.co/V52QMe4YDh #ksa #Expats  #saudi #jeddah #riyadh #asia #SriLanka #India #philippines #Pak\xe2\x80\xa6'",1
Tweet," 'Ruins of the fort at Jhusi, Prayag, now buried in high mounds, on the eastern bank of the Ganga. In ancient times i\xe2\x80\xa6 https://t.co/zBF24wJJLi'",-1
Reply," ""@anshikashukla_ Please don't count in #archaeological survey of #India to do any #preservation or Discovery\nThey ar\xe2\x80\xa6 https://t.co/4MVmyaZjyz""",-1
Tweet, '@_AnimalAdvocate @ALDF @NonhumanRights @Protect_Wldlife @rickygervais @Lionheart0075 @AnimalDefenders @Animal_Watch\xe2\x80\xa6 https://t.co/vKverzOqQa',1
Reply, '@peteswildlife @_AnimalAdvocate @ALDF @NonhumanRights @Protect_Wldlife @rickygervais @Lionheart0075\xe2\x80\xa6 https://t.co/Kz5NiOnv0l',1
Tweet, '@tinaarcilla @LGBTQueerala @Akamai @CB_Asia Thank you for having me! It was wonderful platform to share and learn!',1
Reply," '@vinitak1 @LGBTQueerala @Akamai @CB_Asia Thank you, Vinita! @rashmivikram @fernngai and the rest of the team at\xe2\x80\xa6 https://t.co/sgQr6jvWzs'",1
Tweet, 'Congratulations to the people of Chennai on the city\xe2\x80\x99s inclusion in the @UNESCO Creative Cities Network for its ric\xe2\x80\xa6 https://t.co/hcjQakpIma',1
Reply, '@PMOIndia @UNESCO @narendramodi The benefits of your govt did not percolate to the bottom of the india and we did n\xe2\x80\xa6 https://t.co/IkeeFqLmH ',1
Tweet, 'The QLD Premier and Treasurer are now at odds on Adani. Should not have Labor sorted out its policies before it called an election?',-1
Reply," ""@mattjcan #india doesn't need our coal  They are choking on #dehlismog  1% asslickers like you don't give a rats ab\xe2\x80\xa6 https://t.co/4HEF81PDHP""",-1
Tweet, 'Waiting for the puck to drop. #TMLtalk https://t.co/yRzJq23WiP',-1
Reply, '@MapleLeafs 6am in #India #goleafsgo from the country that invented #hockey',1
Tweet," 'India: Please use local names in history books, not Hellenized or Anglicized names\n\nAchaemenid Dynasty (550-330 BCE\xe2\x80\xa6 https://t.co/k6KWLw9swq'",1
Reply," '@subhashkak1: ""India: Please use local names in history books, not Hellenized or Anglicized\xe2\x80\xa6"" #1 in #India https://t.co/cMjxDu65Dg'",1
Tweet, 'I am sick to my stomach and in tears...\n\nIndia award for burning elephant photo https://t.co/dWnAJwJD9B https://t.co/QcAtSX6WWF',-1
Reply, '@AmyRoseKathryn \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1#india be ashamed ..',-1
Tweet, '@steph93065 @crusher614 @CarmineZozzora @ChristieC733 @carrieksada @Lrihendry @SandraTXAS @Braveheart_USA @LVNancy\xe2\x80\xa6 https://t.co/NlyzEkCSak',1
Reply, '@steph93065 @crusher614 @CarmineZozzora @ChristieC733 @carrieksada @Lrihendry @SandraTXAS @Braveheart_USA @LVNancy\xe2\x80\xa6 https://t.co/qHmyGCX1Qk',1
Tweet," 'Right now, there are 10,000 women fighting life-or-death battles against #IslamicState ISIS for the liberation of w\xe2\x80\xa6 https://t.co/rfomOtRtt0'",-1
Reply," '@ASJBaloch #Baloch bhai ! kindly protect Shia of #Balochistan , they r been killed by ur own people like flies.\xe2\x80\xa6 https://t.co/HI1LklNJVy'",-1
Tweet, 'India nun rape case: Bangladeshi man jailed for life https://t.co/lj5f7TwYIu',-1
Reply, '@BBCWorld Wtf is wrong with the men in #India? Are they wild evil beasts?',-1
Tweet, '@UberFacts https://t.co/EoCSPBrbAD',1
Reply," ""@battenscrew @UberFacts Thanks! I'm desperately trying to spread the word. More people know about it, the sooner #India will take action!""",1
Tweet, '@FriendEden100 Just logged in and I am going away for a few hours to collect my thoughts. I am truly hurt by this i\xe2\x80\xa6 https://t.co/DP0rblriBk',-1
Reply," ""@SophiaGremmel I've sent letters to see if #India could be sued for violation of the endangered species act. Apparently doing it for fun! \xf0\x9f\x98\xa2""",-1
Tweet," 'In dense smog, 10 killed in two accidents on Bathinda highway\nhttps://t.co/yi6LYwZs2v'",-1
Reply, '@IndianExpress Condolences. Need to drive slow until smog clears. Public to cooperate around Delhi highways. #India.',-1
Tweet," ""Here's the next.\nCan you guess? \n\n#Bewakoof #ShinchanTime #ShinChan #ContestAlert #India https://t.co/wJdGqUeOrU""",1
Reply, '@bewakoof SHIRO\n\n#ShinchanTime #ShinChan #Bewakoof #India\nJoin @BansalKunjkapil',1
Reply," 'RT @talmaeena: Blood, sweat and tears https://t.co/V52QMe4YDh #ksa #Expats  #saudi #jeddah #riyadh #asia #SriLanka #India #philippines #Pak\xe2\x80\xa6'",1
Reply, 'Japan beats #Pakistan 3-1 in International Festival of Hockey https://t.co/1GdPZNOPq4 #sports #australia #india',1
Reply, 'RT @manishpant22: #India more attractive than even @WorldBank #EaseOfDoingBusiness rankings suggest says noted US economist @APanagariya ht\xe2\x80\xa6',1
Reply, 'RT @SACHKAHOON: \xe0\xa4\x97\xe0\xa5\x8c\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb7\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xac\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\x8f \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa4\xbe\n#Social #Issues #Gorkha #India\nhttps://t.co/v4gMJkesNj',1
Reply," ""RT @Bellweather666: @MrShikharMisra @TealHeather Thank you. \xf0\x9f\x98\x8aHope it's been a good day for you in #INDIA today. Have a Good Night. #LOVE #S\xe2\x80\xa6""",1
Reply, 'It\xe2\x80\x99s been a year &amp; I\xe2\x80\x99m still mad at the #Modi govt for the massive fuckup that was #demonetisation:\xe2\x80\xa6 https://t.co/JkYWVhDYMr',1
Reply, '#\xd8\xa7\xd9\x84\xd9\x81\xd9\x88\xd8\xb1\xd9\x83\xd8\xb3 #\xd1\x84\xd0\xbe\xd1\x80\xd0\xb5\xd0\xba\xd1\x81 #\xe5\xa4\x96\xe6\xb1\x87 #\xe5\xa4\x96\xe5\x8c\xaf #Forex #\xd8\xaa\xd8\xad\xd9\x84\xd9\x8a\xd9\x84_\xd9\x81\xd9\x86\xd9\x8a #\xd9\x81\xd9\x88\xd8\xb1\xd9\x83\xd8\xb3 #\xd8\xb0\xd9\x87\xd8\xa8 #\xd9\x81\xd8\xb6\xd8\xa9 #\xd8\xa7\xd9\x85\xd9\x88\xd8\xa7\xd9\x84 #\xd8\xb1\xd9\x8a\xd8\xaa\xd9\x88\xd9\x8a\xd8\xaa #bitcoin #gold #oil #china #silver #India #RETWEEET #retwit #usd',1
Reply," '#Delhi engulfed by #Smog,who cares?Stubble burning rampant.\n#AirPollution #delhipollution #India https://t.co/n04iTkuk6V'",-1
Reply," '@ArvindKejriwal I have a solution for the Delhi smog , please help me to help the nation #DelhiSmog #delhi #ArvindKejriwal #india'",1
Reply, '#delhincr #Gurugram #gurgaon #indiana #india_gram #india #gurgaondiaries #basai #road #driving\xe2\x80\xa6 https://t.co/RkZP4txDmq',1
Reply, 'Petronet LNG hits 52-week high on strong Q2 numbers https://t.co/BxPxqrBKMW #stock #tip #India',1
Reply," 'HUL, Crompton Consumer, Greenply, Bombay Dyeing rally up to 6% ahead of GST Council meet https://t.co/3mhVX3IWqX #stock #tip #India'",1
Reply," '#Book Affordable #Holiday #Rentals Short #stay in #Chikmagalur Holiday #homes, #Homestay, #Serviced #Apartments,\xe2\x80\xa6 https://t.co/12HwcAGPbd'",1
Tweet," '.@narendramodi The \xf0\x9f\x93\xb8 was taken by Biplab Hazra in the Bankura district of West Bengal, India where unfortunately th\xe2\x80\xa6 https://t.co/979ufdK8sl'",1
Reply, '@anikasleem @narendramodi @SandraK93322487 @dianacmb4 @animalwelfareWW @zooinspectors @raccoon_mama @sanmarino397\xe2\x80\xa6 https://t.co/3FdUCiWSwt',1
Tweet," ""My Name Is #NawazAtta I'm d Information Secretary Of @bhrobaloch \nI Was Working 4 Safe Rocovery Of Missing Persons,\xe2\x80\xa6 https://t.co/28KDQyYyh2""",1
Reply, '@balochkhan1133 @husainhaqqani @bhrobaloch @BBCBreaking @BBCNews @AmnestyUK @UN @UNHCRUK @cnni @BBCWorld\xe2\x80\xa6 https://t.co/NGCWvxj0vR',1
Tweet, '@Rabia_Baluch @rajnathsingh @sardanarohit @MehranMarri @PeterTatchell @TarekFatah @narendramodi #indian are your fr\xe2\x80\xa6 https://t.co/xrzFFy3p4P',1
Reply, '@pinky2you1 @rajnathsingh @sardanarohit @MehranMarri @PeterTatchell @TarekFatah @narendramodi As I said I fully res\xe2\x80\xa6 https://t.co/mDPpqBrOqG',1
Tweet," 'Advani turns 90, celebrates with visually-challenged kids\n\nhttps://t.co/6ypsDzANJD'",1
Reply, '@TimesNow Happy Birthday to Veteran Leader. Shri Advani Ji ! #India.',1
Tweet, 'The Jinder Mahal experiment is over for now\xc2\xa0\xe2\x80\x93\xc2\xa0and SmackDown Live can finally move on https://t.co/Xf6flUtxKx #WWE\xe2\x80\xa6 https://t.co/i2GTYJ0yW ',1
Reply," '@AiPTcomics That ""experiment"" should have never happened, or at least so soon without any major build up. If #WWE w\xe2\x80\xa6 https://t.co/nMn4FEpqnn'",-1
Tweet, '@ta0i5t @ohheckorama @morozhnoye @yashar Theres always a few that R tolerant of cruelty. IDC if they were trying 2 keep em away. Not humane.',-1
Reply," ""@Michael32112332 @ta0i5t @morozhnoye @yashar 70% of the world's elephants are in #India. I understand poverty &amp; tha\xe2\x80\xa6 https://t.co/YXwcSJYKIu""",-1
Tweet, '#GeoEngineering #Fukushima\n\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\nRisks to Pregnancy and Children from Nuclear Reactors\nhttps://t.co/UzHlspEqEY',-1
Reply, '#GeoEngineering #Fukushima\n.@ENENews 12/21/15\n\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\n#India: Alarming Nuclear-Induced Human Deformities\nhttps://t.co/9wM8dOX7ZC',-1
Tweet, 'Demonetisation move has shown the sense of urgency and commitment of a decisive leadership to take bold action agai\xe2\x80\xa6 https://t.co/0IrFRlTnl7',1
Reply, '@PiyushGoyal #ParadisePapers #ParadiseLeaks #JayantSinha  #BJP #corruption #Economy #India',1
Tweet, '@MaiyaDior_ Do a baldy',1
Reply, '@fashionfinest__ chill my hair long as hell #india',1
Tweet, 'Watch: Kevin Pietersen declares \xe2\x80\x98all out war\xe2\x80\x99 on #Rhino poachers [video]. https://t.co/sU4G3qHvrD Thank you @KP24 f\xe2\x80\xa6 https://t.co/B8auDgR6ZP',1
Reply, '@Protect_Wldlife @KP24 Three #rhinos killed in 48 hours in #India\xe2\x80\x99s #Kaziranga National Park\xe2\x80\xa6 https://t.co/VLjX6hZCmu',-1
Tweet, '@pinky2you1 @rajnathsingh @sardanarohit @MehranMarri @PeterTatchell @TarekFatah @narendramodi Indian are our friend\xe2\x80\xa6 https://t.co/R5WJAMYQ0m',1
Reply, '@Rabia_Baluch @rajnathsingh @sardanarohit @MehranMarri @PeterTatchell @TarekFatah @narendramodi #indian are your fr\xe2\x80\xa6 https://t.co/xrzFFy3p4P',1
Tweet, '@allthingzap @GSCSHRM @SHRMnextchat Excited! #NextChat',1
Reply, '@tweetynu @allthingzap @GSCSHRM Hello Nupur!! #Global #India',1
Tweet," ""#Delhi residents panic as 'deadly #smog' returns https://t.co/gTvrPq5MOG #India""",-1
Reply, '@sanj971 \xf0\x9f\xa4\xa2 \xf0\x9f\xa4\xa2 \xf0\x9f\xa4\xa2 #India',1
Tweet," 'For now, there is a position in the cabinet that is Preeti vacant. #UKPolitics'",1
Reply, '@tweeter_anita Will there be a vacant position in #India ministry on #ParadisePapers #ParadiseLeaks',-1
Tweet, 'Reducing Risks in Developing Countries https://t.co/3xRwYmJLOM',1
Reply," '@Gonzalez_WBG Mainly due to a decline in the number of projects in #Brazil, #China and #India #PPPMOOC #PPPs #IMF #WTO'",1
Tweet," '\xe0\xae\x9a\xe0\xaf\x86\xe0\xae\xa9\xe0\xaf\x8d\xe0\xae\xa9\xe0\xaf\x88 \xe0\xae\xae\xe0\xae\xbe\xe0\xae\xb0\xe0\xaf\x8d\xe0\xae\x95\xe0\xae\xb4\xe0\xae\xbf \xe0\xae\x87\xe0\xae\x9a\xe0\xaf\x88 \xe0\xae\xb5\xe0\xae\xbf\xe0\xae\xb4\xe0\xae\xbe\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95\xe0\xae\xb3\xe0\xaf\x81\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x81\xe0\xae\x95\xe0\xaf\x8d \xe0\xae\x95\xe0\xae\xbf\xe0\xae\x9f\xe0\xaf\x88\xe0\xae\xa4\xe0\xaf\x8d\xe0\xae\xa4 @unesco \xe0\xae\x85\xe0\xae\x99\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x80\xe0\xae\x95\xe0\xae\xbe\xe0\xae\xb0\xe0\xae\xae\xe0\xaf\x8d \xe0\xae\xa4\xe0\xae\x95\xe0\xaf\x81\xe0\xae\xa4\xe0\xae\xbf\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x81\xe0\xae\xae\xe0\xaf\x8d, \xe0\xae\xb0\xe0\xae\x9a\xe0\xae\xa9\xe0\xaf\x88\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x81\xe0\xae\xae\xe0\xaf\x8d \xe0\xae\x95\xe0\xae\xbf\xe0\xae\x9f\xe0\xaf\x88\xe0\xae\xa4\xe0\xaf\x8d\xe0\xae\xa4\xe0\xae\xa4\xe0\xaf\x81. \xe0\xae\xa4\xe0\xae\xae\xe0\xae\xbf\xe0\xae\xb4\xe0\xae\xb0\xe0\xaf\x8d \xe0\xae\xaa\xe0\xaf\x86\xe0\xae\xb0\xe0\xaf\x81\xe0\xae\xae\xe0\xaf\x88\xe0\xae\xaf\xe0\xaf\x88 \xe0\xae\xaa\xe0\xae\xbf\xe2\x80\xa6 https://t.co/6Eh4nzz4rM'",1
Reply," '@ikamalhaasan: ""\xe0\xae\x9a\xe0\xaf\x86\xe0\xae\xa9\xe0\xaf\x8d\xe0\xae\xa9\xe0\xaf\x88 \xe0\xae\xae\xe0\xae\xbe\xe0\xae\xb0\xe0\xaf\x8d\xe0\xae\x95\xe0\xae\xb4\xe0\xae\xbf \xe0\xae\x87\xe0\xae\x9a\xe0\xaf\x88 \xe0\xae\xb5\xe0\xae\xbf\xe0\xae\xb4\xe0\xae\xbe\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95\xe0\xae\xb3\xe0\xaf\x81\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x81\xe0\xae\x95\xe0\xaf\x8d \xe0\xae\x95\xe0\xae\xbf\xe0\xae\x9f\xe0\xaf\x88\xe0\xae\xa4\xe0\xaf\x8d\xe0\xae\xa4 @unesco \xe0\xae\x85\xe0\xae\x99\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x80\xe0\xae\x95\xe0\xae\xbe\xe0\xae\xb0\xe0\xae\xae\xe0\xaf\x8d \xe0\xae\xa4\xe0\xae\x95\xe0\xaf\x81\xe0\xae\xa4\xe0\xae\xbf\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x81\xe0\xae\xae\xe0\xaf\x8d, \xe0\xae\xb0\xe0\xae\x9a\xe0\xae\xa9\xe0\xaf\x88\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x81\xe0\xae\xae\xe0\xaf\x8d\xe2\x80\xa6"" #1 in #India https://t.co/9GVDuGLegf'",1
Tweet, 'PM need not be an economist.\nLeaders need to know what they do not know. And who to ask.\nThey need to spot their mi\xe2\x80\xa6 https://t.co/F1EXoMt1Gk',1
Reply, '@_YogendraYadav Can we trust this team in any policy? @realDonaldTrump on his longest #asia tour and #india is not\xe2\x80\xa6 https://t.co/AuWZYJjgRk',1
Tweet, '#Riverdale season 2: Will Cheryl and Toni date? @madelainepetsch answers! \nhttps://t.co/25OkzUwhD9 https://t.co/s3ThxLa5TO',1
Reply, '@etnow @madelainepetsch Cant wait tooo watch #INDIA',1
Tweet, 'https://t.co/ENkJZGUSTg',1
Reply, '@realdepp Your the Best #Johnny sending #Love from #India \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x91\x91\xf0\x9f\x98\x8e',1
Tweet, 'Wednesday Friendly Reminder..Do not underestimate a moment of your kindness. It has the power to change lives in wa\xe2\x80\xa6 https://t.co/r7h3vJszs9',1
Reply, '@suziday123 Soo suzi srndimg back #LOVE #SMILES #INDIA',1
Tweet, '@Bellweather666 @TealHeather Thankss soo much back too u',1
Reply," ""@MrShikharMisra @TealHeather Thank you. \xf0\x9f\x98\x8aHope it's been a good day for you in #INDIA today. Have a Good Night.\xe2\x80\xa6 https://t.co/SUAdgXdYkw""",1
Tweet, 'Shocking Accident Footage At Agra Noida Yamuna Expressway Due To #Smog. Requesting People To Drive Slowly In Such C\xe2\x80\xa6 https://t.co/XTIeWgEhTt',-1
Reply, '@SirJadeja realy shocking.  #besafe #india #bealert #india\xf0\x9f\x98\xa7',-1
Tweet, 'ANNOUNCEMENT: RUPEE team was able to complete the Code Update on Nov 8 (2 days ahead of schd). New code with Dark G\xe2\x80\xa6 https://t.co/Z3u4hy4shy',1
Reply, '@CryptoRupeeRUP Great job $rup team!!  Looking forward to the upcoming white paper and website. #cryptocurrency #rupster #rupee #india',1
Tweet, '@MrShikharMisra @jacquescoley @mirtaimperatori @VickieChandler @VelvetSkye @JohnPierceIX @GazTankMotors @TW2CayC\xe2\x80\xa6 https://t.co/Xn5QPRUwaJ',1
Reply, '@sophieleretour1 @jacquescoley @mirtaimperatori @VickieChandler @VelvetSkye @JohnPierceIX @GazTankMotors @TW2CayC\xe2\x80\xa6 https://t.co/KrmD7hdOdl',1
Tweet, '@sudrashankumaw2 @aajtak \xe0\xa4\xb8\xe0\xa4\xb0 \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x8b\xe0\xa4\x9a\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\x9c\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82??',1
Reply, '@1Himanshu_kr @aajtak \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb6 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa5\x8b\xe0\xa4\x9a\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9b \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\xb8 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xa8 \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\x95\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8 #\xe0\xa4\xaf\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\x93 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa5\xe0\xa5\x8b \xe0\xa4\xae\xe0\xa5\x87 \xe0\xa4\x86\xe0\xa4\xaf\xe0\xa5\x87\xe0\xa4\x97\xe0\xa5\x80 \xe0\xa4\xa4\xe0\xa5\x8b \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xa8\xe0\xa4\xaf\xe0\xa5\x87 #india \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa3 \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa4\xbe',1
Tweet, 'Same #smog same time of the year again can we blame #Diwali ?',-1
Reply, '@sinhasandman25 This is #India https://t.co/pglXHtqmKe',1
Tweet, 'This year\xe2\x80\x99s Diwali on the Hill was an enlightening experience! I am honored to have been able to celebrate the holi\xe2\x80\xa6 https://t.co/vOyOL7Z1lJ',1
Reply, '@SanfordBishop So much for #Diwali when savages in #India set poor animals on fire. Pray for plague! https://t.co/rgduTjaxW6',-1
Tweet, 'Intra-court appeal?\xc2\xa03-judge Bench\xc2\xa0of\xc2\xa0Supreme Court\xc2\xa0recalls two orders passed by\xc2\xa0Division Bench.\nhttps://t.co/udoBIvf4jO',1
Reply, '@legaljournalist With all due respect to Constitution setup by People of #India &amp; not Politicians. #SupremeCourt &amp;\xe2\x80\xa6 https://t.co/LRFIHg2i9t',1
Tweet, '@waqyounis99 @Apassionateguy @TheRealPCB And some congratulations to Indian team or rather us also\n.\n....... For de\xe2\x80\xa6 https://t.co/tKZUiflrJy',1
Reply, '@Sanjesh786 @waqyounis99 @Apassionateguy @TheRealPCB Yes yes beta #india jeta bap #Pakistan number 1 ban gia.\xf0\x9f\x98\x81\xf0\x9f\x98\x81',1
Tweet," '#DeMo1\nWith 99% of demonetised notes back in system, has @BJP4india lost track on economy?\n#TTP @anjanaomkashyap:\xe2\x80\xa6 https://t.co/b4cYbbMfDY'",-1
Reply," ""@IndiaToday @BJP4India @anjanaomkashyap #BJP4Gujarat #bjpmission420 is neither people's nor #SupremeCourt concern.\xe2\x80\xa6 https://t.co/3fdPI0fTMv""",-1
Tweet, 'Dear Sisters \xf0\x9f\x91\x87\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/i2bfZFoCkw',1
Reply," ""@GitaSKapoor \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80\n\nNow @IndiGo6E is new Munnabhai of modern #India\n\nEvery one is giving them 'Supaari'. Below is one\xe2\x80\xa6 https://t.co/pgjyYtsmox""",1
Tweet," 'Demonetisation: Antidote to corruption, benefits are clearer than ever, writes @rsprasad \nhttps://t.co/gsVpM6kGU2 v\xe2\x80\xa6 https://t.co/zK7NYISVyo'",1
Reply, '@narendramodi_in @rsprasad @_DigitalIndia leads to less corruption &amp; a stronger #KnowledgeEconomy. We offer to make\xe2\x80\xa6 https://t.co/HybEFGKTEE',1
Tweet, 'The people who did this to an innocent calf and its mother have a special place reserved for them in hell. This pho\xe2\x80\xa6 https://t.co/BnqCPtQxGo',1
